flight_id,timestamp,corridor_id,drone_type,operator_name,airspace_class,cargo_type,season,weather_condition,flight_status,altitude_m,ground_speed_kmh,flight_distance_km,payload_kg,battery_start_pct,battery_end_pct,wind_speed_kmh,temperature_c,visibility_km,corridor_latitude,corridor_longitude,compliant_flight,risk_level
FLT-000123,2021-11-20 20:53:00,COR-019,Hybrid VTOL,UPS Flight Forward,Class B,Medical Supplies,Autumn,Light Rain,Completed,261.2,53.7,4.07,1.0,96,57,7.5,16.0,10,31.9961,-92.8466,1,Critical
FLT-000124,2024-01-18 15:39:00,COR-047,Multirotor,Manna Drone Delivery,Class C,Medical Supplies,Winter,Overcast,Completed,250.9,76.0,36.21,1.0,87,73,33.8,23.5,15,27.4211,-74.2769,1,High
FLT-000125,2024-09-01 06:42:00,COR-021,Hybrid VTOL,Matternet,Class D,Surveillance,Summer,Strong Wind,Completed,89.0,58.2,27.59,1.0,72,39,11.4,14.5,10,30.0146,-105.9502,1,High
FLT-000126,2024-02-10 15:59:00,COR-047,Multirotor,Amazon Prime Air,Class D,Retail Package,Autumn,Overcast,Completed,264.8,10.8,54.4,3.0,97,72,0.8,25.5,8,34.3964,-76.7659,1,High
FLT-000127,2024-09-20 09:56:00,COR-023,Multirotor,Wing (Alphabet),Class C,Emergency Response,Winter,Overcast,Completed,189.2,138.8,0.5,1.5,76,61,3.6,12.9,10,42.9963,-108.8015,1,Low
FLT-000128,2021-10-03 14:07:00,COR-046,Fixed-Wing,Zipline,Class B,Mail,Spring,Partly Cloudy,Completed,36.9,67.8,11.0,1.5,72,23,16.2,16.9,8,43.9361,-73.5354,1,High
FLT-000129,2021-08-08 10:17:00,COR-011,Single-Rotor,Flytrex,Class E,Industrial Parts,Spring,Clear,Completed,229.7,66.8,120.0,1.0,84,40,17.0,4.2,15,25.1529,-89.1571,1,Critical
FLT-000130,2022-08-01 12:45:00,COR-037,Single-Rotor,Flytrex,Class C,Emergency Response,Winter,Clear,Aborted,396.0,34.2,30.01,5.0,81,46,5.7,1.6,5,36.2364,-99.2879,1,Low
FLT-000131,2022-12-04 12:43:00,COR-020,Multirotor,Zipline,Class C,Industrial Parts,Autumn,Light Rain,Completed,159.4,35.7,32.03,2.0,80,27,0.8,24.6,10,34.183,-91.9439,1,Critical
FLT-000132,2024-07-22 14:32:00,COR-023,Hybrid VTOL,DroneUp,Class D,Medical Supplies,Autumn,Overcast,Completed,387.3,63.2,17.47,0.0,82,72,9.2,13.4,3,29.8864,-108.646,1,Low
FLT-000133,2023-09-28 14:57:00,COR-022,Hybrid VTOL,Matternet,Class E,Mail,Spring,Clear,Completed,65.6,71.7,22.46,1.0,93,64,15.8,23.1,2,27.637,-108.5655,1,Low
FLT-000134,2021-04-15 08:40:00,COR-019,Hybrid VTOL,DroneUp,Class B,Industrial Parts,Winter,Strong Wind,Diverted,301.0,79.0,29.46,5.0,72,52,4.8,9.6,5,32.4275,-116.4358,1,Critical
FLT-000135,2023-05-18 14:02:00,COR-004,Single-Rotor,Matternet,Class B,Surveillance,Summer,Clear,Completed,72.3,69.7,1.74,5.0,99,70,18.7,16.4,5,45.744,-116.4115,1,Medium
FLT-000136,2021-01-08 16:49:00,COR-042,Multirotor,Joby Aviation,Class E,Industrial Parts,Spring,Partly Cloudy,Completed,131.2,41.3,21.23,1.5,87,39,4.8,21.6,15,32.1105,-104.9641,1,Medium
FLT-000137,2021-09-25 14:10:00,COR-003,Single-Rotor,Skydio,Class G,Food Delivery,Summer,Strong Wind,Completed,241.2,14.9,30.41,1.5,84,71,2.2,18.6,5,36.4134,-84.6201,1,High
FLT-000138,2023-06-24 19:35:00,COR-049,Multirotor,Wing (Alphabet),Class B,Industrial Parts,Spring,Fog,Completed,249.3,63.0,0.75,3.0,95,48,19.2,16.0,10,40.4664,-92.2094,1,Critical
FLT-000139,2021-01-20 09:04:00,COR-013,Fixed-Wing,Joby Aviation,Class C,Surveillance,Summer,Clear,Completed,316.8,54.3,6.34,2.0,79,28,1.7,19.2,10,32.9999,-116.9734,1,Critical
FLT-000140,2024-11-16 10:34:00,COR-027,Multirotor,Matternet,Class E,Industrial Parts,Summer,Clear,Completed,257.7,39.7,7.05,3.0,89,50,3.4,25.8,8,46.3792,-80.2404,1,Medium
FLT-000141,2021-03-15 17:37:00,COR-007,Fixed-Wing,Joby Aviation,Class E,Mail,Autumn,Clear,Diverted,249.6,81.6,34.71,1.5,73,28,23.0,17.0,2,46.1738,-92.533,1,High
FLT-000142,2024-02-06 10:27:00,COR-027,Hybrid VTOL,DroneUp,Class D,Medical Supplies,Summer,Clear,Completed,367.6,33.5,27.28,5.0,74,20,8.9,19.8,8,30.5392,-74.9181,1,High
FLT-000143,2021-09-19 07:19:00,COR-007,Hybrid VTOL,Joby Aviation,Class D,Surveillance,Autumn,Partly Cloudy,Completed,197.3,77.3,19.23,1.5,81,50,2.0,22.3,10,35.9395,-89.1609,1,Medium
FLT-000144,2023-01-17 07:57:00,COR-015,Fixed-Wing,Skydio,Class B,Retail Package,Summer,Light Rain,Completed,113.3,36.8,29.4,2.0,90,41,11.5,16.3,3,31.6193,-113.4164,1,Critical
FLT-000145,2023-01-03 12:43:00,COR-002,Multirotor,Zipline,Class D,Surveillance,Spring,Clear,Delayed,89.9,67.7,10.87,0.5,88,61,10.6,4.2,20,31.2665,-98.7846,1,High
FLT-000146,2022-05-27 09:22:00,COR-047,Multirotor,Flytrex,Class D,Retail Package,Autumn,Partly Cloudy,Aborted,178.0,83.7,37.41,2.0,85,71,9.6,15.2,3,25.8115,-90.2236,1,Medium
FLT-000147,2024-02-21 19:39:00,COR-013,Single-Rotor,Flytrex,Class D,Industrial Parts,Winter,Clear,Diverted,293.7,58.2,4.8,2.5,86,33,5.0,1.8,15,38.4104,-120.615,1,Low
FLT-000148,2021-11-13 13:55:00,COR-044,Hybrid VTOL,DroneUp,Class B,Retail Package,Summer,Overcast,Completed,45.7,98.8,21.95,1.5,77,38,6.3,8.8,15,36.0589,-121.2694,1,High
FLT-000149,2021-11-29 11:56:00,COR-021,Multirotor,UPS Flight Forward,Class C,Medical Supplies,Spring,Overcast,Completed,77.7,103.4,4.98,1.5,100,86,17.2,14.2,20,26.1325,-115.6593,1,Critical
FLT-000150,2023-04-25 06:11:00,COR-048,Hybrid VTOL,Joby Aviation,Class C,Industrial Parts,Summer,Clear,Completed,69.3,69.7,0.73,1.0,95,47,31.3,30.2,3,31.1302,-109.6684,1,Medium
FLT-000151,2022-11-12 19:51:00,COR-039,Fixed-Wing,Amazon Prime Air,Class B,Food Delivery,Spring,Partly Cloudy,Completed,246.5,75.8,6.02,5.0,71,48,10.4,19.6,10,44.9818,-100.9521,1,Critical
FLT-000152,2024-10-03 13:17:00,COR-028,Multirotor,UPS Flight Forward,Class D,Medical Supplies,Autumn,Partly Cloudy,Completed,119.9,86.2,12.22,1.5,98,78,32.3,11.5,8,30.2704,-98.1154,1,High
FLT-000153,2021-11-23 09:24:00,COR-008,Multirotor,Zipline,Class G,Food Delivery,Spring,Clear,Completed,91.5,75.9,33.38,0.5,97,67,2.3,15.1,15,28.1877,-115.2366,1,High
FLT-000154,2021-03-21 21:14:00,COR-036,Fixed-Wing,Zipline,Class E,Industrial Parts,Spring,Overcast,Completed,249.3,73.7,12.8,0.0,99,79,4.1,17.9,5,35.768,-89.0038,1,High
FLT-000155,2022-02-13 20:22:00,COR-025,Multirotor,DroneUp,Class E,Industrial Parts,Summer,Overcast,Completed,311.7,54.5,3.55,2.5,85,44,21.7,11.2,3,46.6843,-92.7892,1,Medium
FLT-000156,2022-09-18 13:14:00,COR-034,Multirotor,Flytrex,Class E,Industrial Parts,Summer,Clear,Completed,152.9,31.3,88.72,1.5,84,46,39.6,39.4,5,30.3252,-107.5713,1,High
FLT-000157,2021-02-18 12:25:00,COR-022,Multirotor,Skydio,Class D,Industrial Parts,Winter,Clear,Completed,243.9,37.2,5.67,0.0,80,68,26.5,19.5,20,39.787,-121.3307,1,Critical
FLT-000158,2022-11-04 14:55:00,COR-017,Hybrid VTOL,Skydio,Class C,Food Delivery,Winter,Partly Cloudy,Completed,66.3,112.6,75.95,1.0,74,52,8.1,20.1,5,41.7556,-118.1953,1,Low
FLT-000159,2021-05-23 14:22:00,COR-041,Multirotor,UPS Flight Forward,Class E,Medical Supplies,Summer,Partly Cloudy,Completed,376.0,71.4,49.57,3.0,71,56,20.0,22.2,8,30.228,-102.807,1,Critical
FLT-000160,2024-08-06 18:43:00,COR-049,Hybrid VTOL,Skydio,Class E,Food Delivery,Winter,Partly Cloudy,Completed,154.7,60.1,14.07,3.0,91,54,2.7,4.1,15,41.0208,-114.4553,1,Low
FLT-000161,2024-01-04 16:01:00,COR-041,Fixed-Wing,Joby Aviation,Class C,Mail,Spring,Clear,Completed,399.1,90.3,1.74,0.5,76,36,4.6,21.8,8,33.0912,-103.5358,1,Critical
FLT-000162,2021-08-25 14:11:00,COR-050,Multirotor,Amazon Prime Air,Class G,Industrial Parts,Autumn,Strong Wind,Completed,392.1,50.0,21.4,0.5,76,44,60.0,22.5,10,38.9107,-91.2191,1,High
FLT-000163,2024-04-04 14:02:00,COR-014,Multirotor,Amazon Prime Air,Class G,Food Delivery,Summer,Clear,Diverted,318.2,76.7,33.64,0.0,98,51,2.4,17.2,15,38.9377,-95.1854,1,High
FLT-000164,2021-08-11 19:22:00,COR-004,Fixed-Wing,Wing (Alphabet),Class E,Mail,Winter,Light Rain,Diverted,37.4,66.5,10.61,3.0,70,23,3.3,29.8,8,36.787,-110.6724,1,High
FLT-000165,2022-10-05 19:38:00,COR-035,Fixed-Wing,Manna Drone Delivery,Class E,Industrial Parts,Winter,Partly Cloudy,Completed,231.1,74.2,4.92,0.5,94,79,15.4,16.5,8,26.9864,-105.1527,1,Critical
FLT-000166,2023-11-14 09:24:00,COR-032,Multirotor,Amazon Prime Air,Class D,Mail,Spring,Partly Cloudy,Completed,62.1,58.3,29.23,0.5,86,55,13.3,17.2,5,43.3767,-91.9125,1,Low
FLT-000167,2024-03-26 12:16:00,COR-004,Fixed-Wing,Flytrex,Class C,Retail Package,Summer,Fog,Completed,361.2,45.7,14.18,1.0,93,39,15.2,21.0,15,32.0572,-79.8181,1,Critical
FLT-000168,2021-04-01 19:00:00,COR-024,Fixed-Wing,Amazon Prime Air,Class C,Emergency Response,Autumn,Clear,Completed,322.2,48.5,3.96,3.0,96,47,36.0,16.9,20,29.1034,-85.0925,1,Medium
FLT-000169,2023-12-01 12:23:00,COR-024,Multirotor,Zipline,Class C,Retail Package,Winter,Clear,Completed,389.8,49.3,53.76,2.0,85,42,1.5,20.4,2,25.8971,-94.8834,1,High
FLT-000170,2023-06-03 08:42:00,COR-040,Fixed-Wing,Skydio,Class D,Medical Supplies,Autumn,Clear,Completed,255.1,64.9,53.25,2.0,86,39,10.3,16.7,8,37.9996,-104.2476,1,High
FLT-000171,2022-11-08 16:42:00,COR-020,Fixed-Wing,Wing (Alphabet),Class E,Industrial Parts,Autumn,Strong Wind,Completed,223.2,33.9,8.23,2.5,80,33,3.6,13.4,8,39.9064,-104.1125,1,Low
FLT-000172,2021-09-13 15:32:00,COR-034,Multirotor,Flytrex,Class D,Emergency Response,Spring,Clear,Aborted,222.0,40.1,1.19,2.0,83,67,6.0,6.5,8,25.3649,-78.9086,1,Low
FLT-000173,2022-09-26 19:20:00,COR-023,Multirotor,UPS Flight Forward,Class B,Surveillance,Winter,Clear,Completed,173.0,67.7,17.93,2.0,82,72,4.7,16.5,10,36.266,-120.0771,1,Low
FLT-000174,2023-04-05 15:35:00,COR-015,Multirotor,Skydio,Class E,Industrial Parts,Winter,Light Rain,Completed,203.4,62.4,6.87,0.5,72,31,32.0,19.4,10,29.9829,-73.5889,1,Low
FLT-000175,2021-09-18 12:26:00,COR-008,Multirotor,UPS Flight Forward,Class G,Retail Package,Summer,Strong Wind,Delayed,265.1,68.8,1.24,1.5,95,64,35.1,4.0,10,39.1938,-89.4456,1,Medium
FLT-000176,2024-09-23 18:43:00,COR-004,Multirotor,DroneUp,Class D,Emergency Response,Spring,Strong Wind,Completed,375.2,64.1,40.03,2.5,89,40,8.3,21.2,15,28.8361,-88.6243,1,Low
FLT-000177,2021-12-23 15:25:00,COR-037,Multirotor,UPS Flight Forward,Class D,Industrial Parts,Spring,Overcast,Diverted,250.5,115.4,112.94,1.5,94,82,15.7,23.4,2,40.2006,-120.1381,1,Medium
FLT-000178,2024-01-28 06:19:00,COR-019,Fixed-Wing,Zipline,Class E,Retail Package,Autumn,Clear,Aborted,347.1,67.5,7.77,0.0,77,64,2.9,30.1,15,33.5082,-92.3291,1,Critical
FLT-000179,2022-08-11 12:27:00,COR-030,Multirotor,DroneUp,Class B,Industrial Parts,Summer,Overcast,Completed,349.2,57.4,24.58,1.0,81,55,4.9,24.6,20,45.6081,-98.2459,1,Critical
FLT-000180,2024-04-02 16:29:00,COR-014,Multirotor,Matternet,Class B,Mail,Spring,Clear,Completed,222.0,67.0,1.22,5.0,98,54,12.9,19.9,10,28.0255,-116.8168,1,Critical
FLT-000181,2023-06-24 20:43:00,COR-025,Multirotor,Matternet,Class C,Emergency Response,Summer,Overcast,Delayed,158.6,85.4,8.31,2.0,80,48,13.4,10.0,8,32.5035,-108.3818,1,Medium
FLT-000182,2022-03-14 21:50:00,COR-045,Multirotor,Amazon Prime Air,Class E,Mail,Autumn,Strong Wind,Completed,266.6,64.0,2.07,2.0,96,58,28.8,21.9,10,27.4964,-78.3746,1,High
FLT-000183,2021-12-14 08:18:00,COR-008,Multirotor,Flytrex,Class E,Food Delivery,Autumn,Clear,Completed,195.0,78.7,1.02,2.0,81,70,16.9,13.1,10,45.3433,-95.0506,1,Medium
FLT-000184,2023-11-22 16:05:00,COR-018,Hybrid VTOL,Zipline,Class D,Medical Supplies,Autumn,Partly Cloudy,Completed,60.1,72.9,16.0,0.5,84,69,22.2,10.9,15,44.3015,-101.7426,1,Medium
FLT-000185,2022-04-27 15:14:00,COR-013,Single-Rotor,Zipline,Class G,Surveillance,Summer,Partly Cloudy,Completed,169.8,59.2,29.15,0.0,90,57,20.8,17.0,15,30.6747,-118.4386,1,Medium
FLT-000186,2022-02-12 10:01:00,COR-025,Fixed-Wing,Skydio,Class E,Mail,Autumn,Partly Cloudy,Completed,397.8,67.2,10.86,1.5,73,62,3.8,14.6,8,39.5196,-87.008,1,Critical
FLT-000187,2021-04-05 13:30:00,COR-018,Multirotor,Amazon Prime Air,Class D,Food Delivery,Summer,Partly Cloudy,Completed,47.9,97.0,13.37,1.5,79,58,20.2,31.5,10,42.9789,-87.5603,1,High
FLT-000188,2024-06-05 08:29:00,COR-026,Multirotor,Skydio,Class G,Retail Package,Autumn,Partly Cloudy,Completed,287.8,69.9,5.68,2.5,85,71,2.8,10.5,15,37.2144,-91.9119,1,High
FLT-000189,2023-04-29 12:45:00,COR-015,Multirotor,Wing (Alphabet),Class C,Medical Supplies,Winter,Partly Cloudy,Completed,341.2,45.3,24.0,0.5,78,27,0.2,25.8,8,36.6523,-96.9971,1,Low
FLT-000190,2024-11-27 18:31:00,COR-046,Multirotor,Amazon Prime Air,Class D,Food Delivery,Summer,Clear,Completed,270.0,58.6,8.06,1.0,86,62,11.5,14.2,10,30.3208,-100.7446,1,Critical
FLT-000191,2023-03-30 13:09:00,COR-035,Hybrid VTOL,UPS Flight Forward,Class D,Medical Supplies,Winter,Clear,Completed,240.8,22.7,1.26,0.5,96,74,5.4,27.0,20,27.0483,-92.9297,1,Medium
FLT-000192,2024-09-05 06:57:00,COR-043,Fixed-Wing,Joby Aviation,Class D,Mail,Autumn,Clear,Completed,291.8,67.7,3.26,1.0,91,72,13.3,17.4,15,44.7387,-110.5636,1,Medium
FLT-000193,2021-08-07 19:14:00,COR-008,Multirotor,DroneUp,Class G,Medical Supplies,Summer,Clear,Completed,188.9,91.2,2.48,1.0,82,51,3.0,42.3,5,44.8092,-75.8783,1,Medium
FLT-000194,2021-12-27 20:03:00,COR-026,Fixed-Wing,DroneUp,Class B,Retail Package,Summer,Overcast,Completed,63.8,38.2,10.3,1.0,77,39,3.5,39.3,8,38.9282,-93.1491,1,Medium
FLT-000195,2024-02-16 13:58:00,COR-022,Multirotor,Wing (Alphabet),Class G,Retail Package,Spring,Strong Wind,Completed,386.1,68.0,1.21,1.0,92,38,27.6,14.8,10,32.4587,-106.7516,1,Critical
FLT-000196,2021-09-06 20:08:00,COR-028,Multirotor,Skydio,Class D,Mail,Summer,Clear,Aborted,190.0,84.7,29.56,1.0,77,61,13.1,6.1,10,32.6826,-99.9657,1,High
FLT-000197,2023-08-10 16:48:00,COR-012,Hybrid VTOL,UPS Flight Forward,Class E,Emergency Response,Winter,Clear,Completed,276.2,86.8,42.95,1.0,98,67,1.1,38.0,8,40.971,-82.5214,1,High
FLT-000198,2023-06-26 19:53:00,COR-043,Fixed-Wing,Zipline,Class E,Industrial Parts,Autumn,Partly Cloudy,Completed,226.6,90.6,5.14,1.5,72,59,5.2,20.5,20,44.7364,-114.0808,1,High
FLT-000199,2024-01-28 20:57:00,COR-048,Single-Rotor,Wing (Alphabet),Class C,Food Delivery,Summer,Partly Cloudy,Completed,50.2,27.6,11.96,1.5,90,79,12.6,8.7,20,44.5159,-107.6511,1,Medium
FLT-000200,2021-11-22 21:28:00,COR-006,Hybrid VTOL,Wing (Alphabet),Class D,Emergency Response,Spring,Overcast,Completed,382.5,75.1,13.18,0.5,100,69,15.1,9.9,5,42.1573,-88.7041,1,High
FLT-000201,2022-06-15 13:53:00,COR-009,Hybrid VTOL,Amazon Prime Air,Class D,Industrial Parts,Spring,Clear,Completed,323.2,34.9,75.6,1.5,82,49,8.2,17.8,20,39.1247,-106.541,1,Critical
FLT-000202,2024-07-29 14:49:00,COR-009,Fixed-Wing,Joby Aviation,Class C,Food Delivery,Spring,Clear,Completed,85.2,45.0,1.22,2.5,100,65,3.5,29.2,10,26.8511,-83.1674,1,Critical
FLT-000203,2023-12-04 21:40:00,COR-042,Multirotor,Zipline,Class D,Retail Package,Winter,Partly Cloudy,Completed,393.2,81.4,19.84,0.5,86,55,13.3,19.8,10,28.5558,-115.6078,1,High
FLT-000204,2022-05-05 14:28:00,COR-047,Multirotor,Flytrex,Class C,Medical Supplies,Autumn,Clear,Completed,302.7,68.2,7.64,3.0,85,71,1.1,22.2,5,44.7682,-84.6284,1,Critical
FLT-000205,2021-06-08 15:15:00,COR-043,Multirotor,Wing (Alphabet),Class D,Food Delivery,Winter,Partly Cloudy,Completed,204.8,79.5,12.54,1.0,93,74,18.8,15.2,3,38.3414,-118.6508,1,Medium
FLT-000206,2022-07-11 16:20:00,COR-048,Hybrid VTOL,Amazon Prime Air,Class C,Retail Package,Spring,Partly Cloudy,Completed,256.2,46.4,4.4,0.0,71,43,16.9,21.6,5,25.2023,-121.383,1,Critical
FLT-000207,2024-01-12 08:08:00,COR-016,Single-Rotor,Matternet,Class E,Emergency Response,Autumn,Light Rain,Completed,69.5,94.5,3.14,1.0,79,29,4.1,19.2,20,27.2324,-77.987,1,High
FLT-000208,2021-11-05 13:24:00,COR-027,Multirotor,Wing (Alphabet),Class C,Medical Supplies,Winter,Partly Cloudy,Aborted,237.4,78.8,5.02,0.5,72,41,0.8,21.5,8,39.597,-93.5144,1,Medium
FLT-000209,2024-11-22 10:45:00,COR-012,Fixed-Wing,Flytrex,Class D,Retail Package,Spring,Clear,Delayed,57.3,82.8,1.33,1.5,95,59,1.1,12.4,20,25.1114,-104.7605,1,High
FLT-000210,2022-03-15 08:26:00,COR-035,Multirotor,Manna Drone Delivery,Class D,Food Delivery,Autumn,Partly Cloudy,Completed,231.6,43.4,5.87,1.0,71,60,6.7,19.3,10,28.5378,-110.6029,1,High
FLT-000211,2023-04-15 16:34:00,COR-037,Multirotor,Skydio,Class C,Surveillance,Autumn,Fog,Completed,234.5,88.4,21.1,2.5,70,40,2.4,-1.9,1,37.0721,-91.7726,1,High
FLT-000212,2023-08-13 19:03:00,COR-014,Single-Rotor,Amazon Prime Air,Class B,Food Delivery,Spring,Clear,Completed,353.5,58.7,18.97,2.0,71,37,6.9,27.8,8,40.2217,-97.0589,1,Critical
FLT-000213,2022-02-28 19:24:00,COR-038,Hybrid VTOL,Wing (Alphabet),Class G,Medical Supplies,Spring,Partly Cloudy,Completed,298.3,52.8,14.55,1.5,95,64,0.7,9.4,3,39.3431,-73.4117,1,Critical
FLT-000214,2024-04-11 06:54:00,COR-030,Multirotor,Manna Drone Delivery,Class B,Retail Package,Summer,Clear,Completed,122.3,77.5,0.5,1.5,71,53,7.0,13.9,15,29.9339,-73.8224,1,Low
FLT-000215,2024-03-25 18:30:00,COR-021,Fixed-Wing,Flytrex,Class C,Food Delivery,Autumn,Partly Cloudy,Completed,358.7,76.7,2.42,2.0,75,35,28.0,22.3,10,40.6679,-90.8838,1,High
FLT-000216,2021-01-13 17:19:00,COR-020,Multirotor,Manna Drone Delivery,Class C,Medical Supplies,Summer,Strong Wind,Completed,242.1,48.1,33.31,1.0,100,46,13.6,27.7,5,30.2195,-100.2993,1,Critical
FLT-000217,2023-03-10 19:34:00,COR-023,Multirotor,DroneUp,Class E,Emergency Response,Autumn,Partly Cloudy,Completed,254.4,106.1,5.71,0.5,83,73,0.8,20.2,5,32.1588,-97.9341,1,Medium
FLT-000218,2024-01-24 13:31:00,COR-024,Multirotor,Matternet,Class D,Food Delivery,Winter,Overcast,Diverted,92.5,101.3,43.79,1.0,100,76,1.1,10.7,20,41.4228,-88.5585,1,High
FLT-000219,2022-03-26 14:27:00,COR-040,Multirotor,DroneUp,Class E,Food Delivery,Winter,Partly Cloudy,Completed,347.4,77.1,37.36,0.5,89,50,8.5,19.8,3,39.2919,-117.0228,1,Low
FLT-000220,2023-09-22 06:24:00,COR-011,Multirotor,Wing (Alphabet),Class E,Food Delivery,Autumn,Fog,Completed,374.5,73.6,3.03,1.0,79,57,3.7,29.9,2,43.6829,-105.9107,1,High
FLT-000221,2022-11-20 18:46:00,COR-010,Multirotor,Flytrex,Class G,Industrial Parts,Winter,Clear,Completed,316.7,71.6,41.12,1.5,89,66,7.0,7.7,8,39.4675,-118.3117,1,Critical
FLT-000222,2021-12-05 20:58:00,COR-037,Multirotor,Wing (Alphabet),Class B,Food Delivery,Spring,Clear,Diverted,378.1,34.0,17.79,1.5,70,18,17.5,12.3,10,37.5028,-118.4053,1,Low
FLT-000223,2021-09-19 06:58:00,COR-035,Hybrid VTOL,Joby Aviation,Class E,Medical Supplies,Spring,Overcast,Completed,141.9,67.3,17.91,0.5,95,52,6.0,12.7,20,27.0608,-112.4039,1,Critical
FLT-000224,2023-03-18 06:05:00,COR-014,Hybrid VTOL,Flytrex,Class C,Industrial Parts,Winter,Overcast,Completed,348.6,67.0,34.47,0.0,82,48,4.3,31.1,20,33.0897,-98.2226,1,Medium
FLT-000225,2024-08-09 19:08:00,COR-015,Multirotor,Matternet,Class E,Industrial Parts,Autumn,Light Rain,Aborted,210.9,53.5,9.35,0.5,85,43,27.1,22.5,3,30.8345,-83.5461,1,Low
FLT-000226,2023-08-04 11:03:00,COR-002,Hybrid VTOL,DroneUp,Class C,Food Delivery,Spring,Fog,Aborted,90.6,58.8,23.92,0.0,97,45,15.0,23.7,15,30.3678,-98.2107,1,High
FLT-000227,2022-06-17 18:20:00,COR-007,Hybrid VTOL,Flytrex,Class C,Mail,Summer,Partly Cloudy,Completed,277.5,17.4,19.83,1.5,71,41,12.1,24.9,20,46.4062,-105.5616,1,High
FLT-000228,2022-03-10 20:20:00,COR-024,Multirotor,Manna Drone Delivery,Class C,Surveillance,Autumn,Overcast,Completed,283.1,43.1,26.57,1.0,83,42,0.9,23.9,15,33.6481,-117.9647,1,Critical
FLT-000229,2022-11-23 18:17:00,COR-035,Multirotor,Wing (Alphabet),Class D,Mail,Spring,Clear,Aborted,136.2,83.4,19.43,1.0,98,73,8.3,31.2,8,44.625,-95.0355,1,High
FLT-000230,2023-05-14 14:53:00,COR-024,Multirotor,UPS Flight Forward,Class E,Retail Package,Summer,Clear,Completed,40.2,99.6,1.5,1.0,88,74,27.0,20.6,5,38.885,-108.7078,1,Medium
FLT-000231,2021-06-17 21:01:00,COR-002,Fixed-Wing,Flytrex,Class D,Surveillance,Summer,Strong Wind,Completed,103.9,46.1,6.23,1.0,81,45,20.7,14.7,20,42.4858,-91.8682,1,Low
FLT-000232,2024-01-10 07:22:00,COR-025,Hybrid VTOL,Zipline,Class B,Medical Supplies,Autumn,Light Rain,Completed,177.9,68.7,50.62,0.5,85,50,0.8,24.3,10,36.058,-74.1178,1,High
FLT-000233,2022-04-05 08:49:00,COR-041,Single-Rotor,Manna Drone Delivery,Class E,Surveillance,Spring,Overcast,Completed,92.0,87.0,4.55,1.0,78,50,16.7,15.6,5,37.6919,-116.5456,1,Critical
FLT-000234,2024-08-27 07:48:00,COR-024,Multirotor,Joby Aviation,Class C,Mail,Spring,Clear,Completed,101.8,54.6,11.5,1.5,80,49,24.8,3.3,8,35.8354,-111.6059,1,Critical
FLT-000235,2021-03-05 13:12:00,COR-016,Hybrid VTOL,Manna Drone Delivery,Class B,Medical Supplies,Summer,Clear,Completed,174.8,78.5,7.95,0.5,90,71,3.4,13.9,10,29.2953,-98.8184,1,High
FLT-000236,2021-02-11 10:15:00,COR-019,Fixed-Wing,Amazon Prime Air,Class E,Food Delivery,Spring,Partly Cloudy,Completed,385.9,64.3,1.62,2.5,81,57,8.8,18.5,8,40.8939,-74.5379,1,Critical
FLT-000237,2021-09-16 21:42:00,COR-027,Multirotor,DroneUp,Class D,Industrial Parts,Spring,Clear,Completed,312.8,88.8,3.6,2.0,73,30,26.0,31.4,2,31.177,-84.1813,1,High
FLT-000238,2021-08-23 12:29:00,COR-046,Multirotor,Manna Drone Delivery,Class D,Food Delivery,Summer,Clear,Completed,148.3,39.4,6.08,1.0,95,56,25.5,21.1,10,25.535,-77.9868,1,Low
FLT-000239,2024-12-03 14:49:00,COR-002,Fixed-Wing,DroneUp,Class E,Medical Supplies,Summer,Clear,Aborted,382.1,42.9,11.2,0.5,100,56,6.4,20.0,8,39.2004,-105.648,1,Critical
FLT-000240,2023-01-26 11:38:00,COR-032,Multirotor,Matternet,Class B,Retail Package,Summer,Clear,Diverted,268.9,70.6,37.36,0.5,88,65,8.5,29.4,10,28.8964,-73.3901,1,Critical
FLT-000241,2024-05-28 09:49:00,COR-021,Multirotor,UPS Flight Forward,Class E,Industrial Parts,Summer,Clear,Delayed,198.5,66.9,13.05,0.5,79,47,1.3,18.9,15,45.6901,-116.9612,1,Medium
FLT-000242,2021-12-02 15:06:00,COR-049,Hybrid VTOL,Wing (Alphabet),Class G,Industrial Parts,Summer,Overcast,Completed,203.3,63.9,19.0,0.5,84,68,9.2,13.4,1,45.9864,-119.4043,1,High
FLT-000243,2024-03-31 06:59:00,COR-045,Single-Rotor,Manna Drone Delivery,Class E,Food Delivery,Summer,Overcast,Completed,182.0,76.5,9.99,1.5,86,51,23.7,27.8,2,45.127,-80.0755,1,Critical
FLT-000244,2022-10-01 18:25:00,COR-003,Multirotor,Skydio,Class C,Medical Supplies,Autumn,Clear,Completed,116.2,46.4,36.73,1.0,96,58,2.3,15.2,1,33.1435,-76.564,1,High
FLT-000245,2022-02-11 08:37:00,COR-043,Single-Rotor,UPS Flight Forward,Class B,Emergency Response,Autumn,Overcast,Aborted,173.1,37.6,19.56,3.0,81,62,7.4,32.3,8,25.34,-117.5613,1,Critical
FLT-000246,2024-11-15 13:06:00,COR-015,Fixed-Wing,UPS Flight Forward,Class C,Mail,Spring,Clear,Completed,225.3,55.0,1.71,5.0,98,59,12.4,11.9,8,45.423,-116.4421,1,Medium
